Donor_ID,Project_ID,Score
DNR2778,PRJ1242,0.8877
DNR2778,PRJ1985,0.9663
DNR2778,PRJ0120,0.6945
DNR2778,PRJ0272,0.9979
DNR2778,PRJ0315,0.6578
DNR2778,PRJ1938,0.891
DNR2778,PRJ0308,0.5593
DNR2778,PRJ1820,0.6681
DNR2779,PRJ1985,0.8665
DNR2779,PRJ0070,0.824
DNR2779,PRJ0287,0.915
DNR2779,PRJ1335,0.5847
DNR2779,PRJ0721,0.7442
DNR2779,PRJ0487,0.5561
DNR2779,PRJ1839,0.67
DNR2779,PRJ0914,0.645
DNR2779,PRJ0745,0.5605
DNR2779,PRJ0909,0.6378
DNR2780,PRJ1482,0.7519
DNR2780,PRJ0656,0.6903
DNR2780,PRJ1661,0.5327
DNR2780,PRJ1686,0.7924
DNR2780,PRJ1941,0.8456
DNR2780,PRJ0019,0.6694
DNR2780,PRJ1781,0.536
DNR2780,PRJ1276,0.5969
DNR2780,PRJ1873,0.6203
DNR2780,PRJ0640,0.7574
DNR2781,PRJ1353,0.7804
DNR2781,PRJ0843,0.9449
DNR2781,PRJ1145,0.7644
DNR2781,PRJ1678,0.7801
DNR2781,PRJ1604,0.7492
DNR2781,PRJ0663,0.5104
DNR2781,PRJ1485,0.7736
DNR2781,PRJ0930,0.6496
DNR2781,PRJ0694,0.7195
DNR2781,PRJ0701,0.9874
DNR2782,PRJ1840,0.5833
DNR2782,PRJ1331,0.6761
DNR2782,PRJ0778,0.7567
DNR2782,PRJ1624,0.8244
DNR2782,PRJ1939,0.8606
DNR2782,PRJ1314,0.7351
DNR2782,PRJ0862,0.988
DNR2782,PRJ0100,0.9229
DNR2782,PRJ0754,0.7853
DNR2782,PRJ0626,0.8371
DNR2783,PRJ0251,0.6639
DNR2783,PRJ0026,0.5089
DNR2783,PRJ1475,0.7742
DNR2783,PRJ1904,0.7988
DNR2783,PRJ0644,0.8488
DNR2783,PRJ0783,0.8305
DNR2783,PRJ1881,0.9727
DNR2783,PRJ0755,0.5692
DNR2783,PRJ1408,0.8912
DNR2783,PRJ1326,0.5117
DNR2784,PRJ1735,0.7651
DNR2784,PRJ1167,0.8497
DNR2784,PRJ0550,0.9998
DNR2784,PRJ1546,0.89
DNR2784,PRJ0249,0.8873
DNR2784,PRJ0355,0.5409
DNR2784,PRJ1192,0.6314
DNR2784,PRJ1307,0.7388
DNR2784,PRJ0788,0.8094
DNR2784,PRJ1606,0.6704
DNR2785,PRJ1083,0.5123
DNR2785,PRJ0259,0.7801
DNR2785,PRJ1291,0.8438
DNR2785,PRJ0140,0.7289
DNR2785,PRJ1273,0.8087
DNR2785,PRJ1597,0.9719
DNR2785,PRJ0320,0.6592
DNR2785,PRJ0113,0.513
DNR2785,PRJ0281,0.943
DNR2785,PRJ1778,0.6436
DNR2786,PRJ1457,0.7056
DNR2786,PRJ1638,0.8609
DNR2786,PRJ1410,0.5823
DNR2786,PRJ0860,0.999
DNR2786,PRJ1077,0.5037
DNR2786,PRJ0182,0.565
DNR2786,PRJ1821,0.5946
DNR2786,PRJ1534,0.668
DNR2786,PRJ0532,0.9105
DNR2786,PRJ0802,0.7736
DNR2787,PRJ0055,0.9196
DNR2787,PRJ1998,0.5491
DNR2787,PRJ0689,0.6711
DNR2787,PRJ1355,0.7917
DNR2787,PRJ1984,0.6357
DNR2787,PRJ0684,0.8053
DNR2787,PRJ0871,0.9892
DNR2787,PRJ0065,0.805
DNR2787,PRJ1487,0.5705
DNR2787,PRJ1091,0.6939
DNR2788,PRJ0076,0.5658
DNR2788,PRJ0422,0.6921
DNR2788,PRJ0957,0.585
DNR2788,PRJ0805,0.731
DNR2788,PRJ0927,0.9218
DNR2788,PRJ1537,0.9736
DNR2788,PRJ0113,0.9136
DNR2788,PRJ1081,0.7727
DNR2788,PRJ1301,0.7936
DNR2788,PRJ0738,0.6912
DNR2789,PRJ0697,0.6987
DNR2789,PRJ1842,0.5155
DNR2789,PRJ1843,0.6655
DNR2789,PRJ1518,0.8502
DNR2789,PRJ1437,0.8564
DNR2789,PRJ0262,0.9357
DNR2789,PRJ1102,0.9645
DNR2789,PRJ0062,0.9312
DNR2789,PRJ0336,0.9036
DNR2789,PRJ1954,0.7064
DNR2790,PRJ1005,0.9981
DNR2790,PRJ1835,0.805
DNR2790,PRJ1658,0.6348
DNR2790,PRJ1023,0.6739
DNR2790,PRJ1226,0.8839
DNR2790,PRJ0884,0.6101
DNR2790,PRJ0066,0.8254
DNR2790,PRJ1663,0.7582
DNR2790,PRJ0198,0.6331
DNR2790,PRJ1322,0.8551
DNR2791,PRJ1334,0.6309
DNR2791,PRJ1993,0.7085
DNR2791,PRJ1428,0.792
DNR2791,PRJ1696,0.7898
DNR2791,PRJ0647,0.8813
DNR2791,PRJ1718,0.5129
DNR2791,PRJ0390,0.6299
DNR2791,PRJ1799,0.6465
DNR2791,PRJ0061,0.8671
DNR2791,PRJ0706,0.8923
DNR2792,PRJ1831,0.9592
DNR2792,PRJ2000,0.5988
DNR2792,PRJ1020,0.9054
DNR2792,PRJ0927,0.9543
DNR2792,PRJ1028,0.6185
DNR2792,PRJ0973,0.6093
DNR2792,PRJ0148,0.8147
DNR2792,PRJ0587,0.6113
DNR2792,PRJ0069,0.9121
DNR2792,PRJ0749,0.9515
DNR2793,PRJ0624,0.7325
DNR2793,PRJ0109,0.6936
DNR2793,PRJ1034,0.9063
DNR2793,PRJ1179,0.9652
DNR2793,PRJ1321,0.5535
DNR2793,PRJ0136,0.5391
DNR2793,PRJ0122,0.8675
DNR2793,PRJ0878,0.8949
DNR2793,PRJ1062,0.7624
DNR2793,PRJ0249,0.5042
DNR2794,PRJ0519,0.5885
DNR2794,PRJ0080,0.7992
DNR2794,PRJ0909,0.5741
DNR2794,PRJ1584,0.6534
DNR2794,PRJ0891,0.6775
DNR2794,PRJ0334,0.7876
DNR2794,PRJ0249,0.7648
DNR2794,PRJ1819,0.878
DNR2794,PRJ0719,0.7991
DNR2794,PRJ0789,0.881
DNR2795,PRJ1557,0.501
DNR2795,PRJ0971,0.5479
DNR2795,PRJ0514,0.9398
DNR2795,PRJ0645,0.6109
DNR2795,PRJ1062,0.654
DNR2795,PRJ0262,0.9854
DNR2795,PRJ0010,0.5283
DNR2795,PRJ1069,0.7354
DNR2795,PRJ0567,0.7663
DNR2795,PRJ0527,0.5927
DNR2796,PRJ0755,0.5889
DNR2796,PRJ1850,0.8069
DNR2796,PRJ0638,0.7112
DNR2796,PRJ1948,0.8302
DNR2796,PRJ0502,0.9565
DNR2796,PRJ1694,0.7502
DNR2796,PRJ0381,0.9478
DNR2796,PRJ0033,0.5815
DNR2796,PRJ1870,0.9212
DNR2796,PRJ1062,0.6098
DNR2797,PRJ0272,0.7203
DNR2797,PRJ0293,0.5132
DNR2797,PRJ0421,0.7196
DNR2797,PRJ1294,0.9504
DNR2797,PRJ1283,0.8524
DNR2797,PRJ1729,0.85
DNR2797,PRJ1156,0.6464
DNR2797,PRJ0229,0.55
DNR2797,PRJ0227,0.7191
DNR2797,PRJ1428,0.828
DNR2798,PRJ0708,0.6216
DNR2798,PRJ0421,0.597
DNR2798,PRJ0814,0.9224
DNR2798,PRJ0949,0.7673
DNR2798,PRJ1216,0.7671
DNR2798,PRJ1349,0.7106
DNR2798,PRJ0516,0.7122
DNR2798,PRJ0514,0.7004
DNR2798,PRJ0319,0.8103
DNR2798,PRJ1139,0.9057
DNR2799,PRJ1442,0.9372
DNR2799,PRJ1610,0.6019
DNR2799,PRJ1547,0.637
DNR2799,PRJ1495,0.9253
DNR2799,PRJ0079,0.9402
DNR2799,PRJ0866,0.7873
DNR2799,PRJ0307,0.6559
DNR2799,PRJ1761,0.6474
DNR2799,PRJ0955,0.7304
DNR2799,PRJ1429,0.8707
DNR2800,PRJ0844,0.5005
DNR2800,PRJ0858,0.7658
DNR2800,PRJ1690,0.7607
DNR2800,PRJ1622,0.7942
DNR2800,PRJ1827,0.6926
DNR2800,PRJ1166,0.9205
DNR2800,PRJ1810,0.9953
DNR2800,PRJ1666,0.9228
DNR2800,PRJ1957,0.8606
DNR2800,PRJ1237,0.5533
DNR2801,PRJ0270,0.9606
DNR2801,PRJ1866,0.934
DNR2801,PRJ1217,0.8978
DNR2801,PRJ0868,0.8594
DNR2801,PRJ1807,0.7493
DNR2801,PRJ1547,0.6908
DNR2801,PRJ0612,0.6334
DNR2801,PRJ0764,0.5764
DNR2801,PRJ1064,0.5782
DNR2801,PRJ1898,0.7604
DNR2802,PRJ0542,0.8789
DNR2802,PRJ1429,0.9289
DNR2802,PRJ0169,0.6196
DNR2802,PRJ1051,0.8889
DNR2802,PRJ1682,0.7705
DNR2802,PRJ0455,0.6852
DNR2802,PRJ1637,0.7337
DNR2802,PRJ1943,0.6796
DNR2802,PRJ0556,0.7317
DNR2802,PRJ1295,0.6619
DNR2803,PRJ1767,0.9534
DNR2803,PRJ1847,0.5238
DNR2803,PRJ1835,0.7814
DNR2803,PRJ0879,0.7469
DNR2803,PRJ0185,0.7931
DNR2803,PRJ1349,0.8506
DNR2803,PRJ1015,0.5968
DNR2803,PRJ1071,0.9152
DNR2803,PRJ0654,0.9534
DNR2803,PRJ0179,0.8326
DNR2804,PRJ0141,0.8672
DNR2804,PRJ1554,0.9673
DNR2804,PRJ1873,0.7291
DNR2804,PRJ0864,0.9958
DNR2804,PRJ1243,0.8322
DNR2804,PRJ0382,0.6379
DNR2804,PRJ1821,0.9736
DNR2804,PRJ1538,0.6765
DNR2804,PRJ0893,0.7775
DNR2804,PRJ1842,0.9301
DNR2805,PRJ1944,0.6001
DNR2805,PRJ1760,0.5119
DNR2805,PRJ0993,0.6094
DNR2805,PRJ0774,0.8183
DNR2805,PRJ0238,0.6387
DNR2805,PRJ1421,0.7132
DNR2805,PRJ1908,0.8707
DNR2805,PRJ1849,0.9361
DNR2805,PRJ0317,0.9138
DNR2805,PRJ0428,0.7064
DNR2806,PRJ0396,0.6683
DNR2806,PRJ0198,0.8708
DNR2806,PRJ0260,0.5903
DNR2806,PRJ1663,0.8727
DNR2806,PRJ0895,0.9522
DNR2806,PRJ0842,0.841
DNR2806,PRJ0779,0.9809
DNR2806,PRJ1955,0.6542
DNR2806,PRJ0022,0.7202
DNR2806,PRJ0376,0.8146
DNR2807,PRJ0964,0.8707
DNR2807,PRJ1542,0.8027
DNR2807,PRJ0559,0.8894
DNR2807,PRJ1502,0.5303
DNR2807,PRJ1701,0.5117
DNR2807,PRJ1978,0.6583
DNR2807,PRJ0232,0.7308
DNR2807,PRJ0255,0.8209
DNR2807,PRJ0187,0.7524
DNR2807,PRJ0183,0.9696
DNR2808,PRJ1978,0.5867
DNR2808,PRJ1026,0.6848
DNR2808,PRJ1299,0.5114
DNR2808,PRJ1662,0.6221
DNR2808,PRJ0777,0.5311
DNR2808,PRJ0385,0.6215
DNR2808,PRJ1351,0.9305
DNR2808,PRJ0574,0.7943
DNR2808,PRJ0729,0.7464
DNR2808,PRJ1650,0.9453
DNR2809,PRJ1201,0.5067
DNR2809,PRJ1400,0.6184
DNR2809,PRJ1688,0.6872
DNR2809,PRJ1698,0.9828
DNR2809,PRJ0415,0.5874
DNR2809,PRJ1921,0.5812
DNR2809,PRJ1872,0.5842
DNR2809,PRJ1006,0.8269
DNR2809,PRJ0192,0.8873
DNR2809,PRJ1987,0.7423
DNR2810,PRJ0344,0.7596
DNR2810,PRJ0262,0.7518
DNR2810,PRJ0909,0.6559
DNR2810,PRJ0809,0.5763
DNR2810,PRJ0751,0.6093
DNR2810,PRJ0296,0.688
DNR2810,PRJ0469,0.7017
DNR2810,PRJ0962,0.7174
DNR2810,PRJ0896,0.8829
DNR2810,PRJ1186,0.6805
DNR2811,PRJ1866,0.5151
DNR2811,PRJ0613,0.7505
DNR2811,PRJ1872,0.9635
DNR2811,PRJ0751,0.9585
DNR2811,PRJ0814,0.7095
DNR2811,PRJ1061,0.6051
DNR2811,PRJ1310,0.9755
DNR2811,PRJ0873,0.5057
DNR2811,PRJ0739,0.6477
DNR2811,PRJ1359,0.8664
DNR2812,PRJ1198,0.8984
DNR2812,PRJ1931,0.8984
DNR2812,PRJ0151,0.5413
DNR2812,PRJ0693,0.9437
DNR2812,PRJ0056,0.5305
DNR2812,PRJ0597,0.8702
DNR2812,PRJ1547,0.8411
DNR2812,PRJ0847,0.8935
DNR2812,PRJ1511,0.8865
DNR2812,PRJ0534,0.7813
DNR2813,PRJ0618,0.6982
DNR2813,PRJ0121,0.8203
DNR2813,PRJ1329,0.563
DNR2813,PRJ1555,0.9683
DNR2813,PRJ1059,0.9002
DNR2813,PRJ0624,0.5215
DNR2813,PRJ1251,0.6248
DNR2813,PRJ1950,0.8591
DNR2813,PRJ1389,0.5797
DNR2813,PRJ0950,0.639
DNR2814,PRJ1118,0.9024
DNR2814,PRJ1260,0.9468
DNR2814,PRJ0467,0.6459
DNR2814,PRJ1329,0.585
DNR2814,PRJ1533,0.6036
DNR2814,PRJ1527,0.7852
DNR2814,PRJ0473,0.6032
DNR2814,PRJ0304,0.9191
DNR2814,PRJ0786,0.8143
DNR2814,PRJ0962,0.9824
DNR2815,PRJ1181,0.6
DNR2815,PRJ0310,0.8663
DNR2815,PRJ0325,0.8175
DNR2815,PRJ0978,0.5258
DNR2815,PRJ0379,0.5927
DNR2815,PRJ1323,0.8052
DNR2815,PRJ1839,0.949
DNR2815,PRJ1965,0.5915
DNR2815,PRJ0741,0.7514
DNR2815,PRJ0027,0.9857
DNR2816,PRJ0030,0.6971
DNR2816,PRJ0650,0.9783
DNR2816,PRJ0667,0.8657
DNR2816,PRJ0550,0.8502
DNR2816,PRJ1196,0.6699
DNR2816,PRJ0843,0.5517
DNR2816,PRJ1914,0.753
DNR2816,PRJ0215,0.5438
DNR2816,PRJ0524,0.796
DNR2816,PRJ0725,0.5975
DNR2817,PRJ0048,0.8448
DNR2817,PRJ0011,0.9168
DNR2817,PRJ1390,0.823
DNR2817,PRJ1150,0.6793
DNR2817,PRJ1595,0.7587
DNR2817,PRJ0138,0.9439
DNR2817,PRJ0252,0.8902
DNR2817,PRJ0321,0.9012
DNR2817,PRJ0730,0.608
DNR2817,PRJ0512,0.5234
DNR2818,PRJ1752,0.8118
DNR2818,PRJ0398,0.5856
DNR2818,PRJ1573,0.9874
DNR2818,PRJ0469,0.846
DNR2818,PRJ0452,0.612
DNR2818,PRJ0278,0.7024
DNR2818,PRJ1042,0.9951
DNR2818,PRJ1398,0.7167
DNR2818,PRJ1181,0.8291
DNR2818,PRJ1263,0.5832
DNR2819,PRJ1995,0.5616
DNR2819,PRJ0626,0.7965
DNR2819,PRJ0978,0.8198
DNR2819,PRJ0358,0.6471
DNR2819,PRJ0747,0.9191
DNR2819,PRJ1767,0.5428
DNR2819,PRJ1959,0.5978
DNR2819,PRJ0111,0.5232
DNR2819,PRJ0008,0.5772
DNR2819,PRJ1555,0.9013
DNR2820,PRJ1852,0.8175
DNR2820,PRJ0669,0.9261
DNR2820,PRJ1926,0.7979
DNR2820,PRJ1275,0.986
DNR2820,PRJ0138,0.6667
DNR2820,PRJ0579,0.7995
DNR2820,PRJ1007,0.8581
DNR2820,PRJ0355,0.6063
DNR2820,PRJ0960,0.7718
DNR2820,PRJ0125,0.8637
DNR2821,PRJ0406,0.5358
DNR2821,PRJ0748,0.9282
DNR2821,PRJ1823,0.6315
DNR2821,PRJ0527,0.9412
DNR2821,PRJ0103,0.7253
DNR2821,PRJ0685,0.8559
DNR2821,PRJ1441,0.8633
DNR2821,PRJ0487,0.6521
DNR2821,PRJ0605,0.6096
DNR2821,PRJ0013,0.523
DNR2822,PRJ1313,0.6622
DNR2822,PRJ1185,0.8687
DNR2822,PRJ1409,0.6039
DNR2822,PRJ1634,0.8772
DNR2822,PRJ0375,0.7482
DNR2822,PRJ1746,0.5677
DNR2822,PRJ0696,0.9333
DNR2822,PRJ1102,0.9476
DNR2822,PRJ1998,0.8954
DNR2822,PRJ1648,0.9599
DNR2823,PRJ0090,0.9665
DNR2823,PRJ1276,0.6158
DNR2823,PRJ1218,0.5
DNR2823,PRJ0540,0.6314
DNR2823,PRJ0257,0.5105
DNR2823,PRJ0877,0.6703
DNR2823,PRJ0910,0.5588
DNR2823,PRJ1266,0.8427
DNR2823,PRJ0155,0.877
DNR2823,PRJ1668,0.5271
DNR2824,PRJ0483,0.7615
DNR2824,PRJ0180,0.7695
DNR2824,PRJ0290,0.8251
DNR2824,PRJ1110,0.945
DNR2824,PRJ1169,0.6243
DNR2824,PRJ0947,0.7605
DNR2824,PRJ1716,0.6418
DNR2824,PRJ0835,0.8001
DNR2824,PRJ1846,0.6677
DNR2824,PRJ1117,0.8752
DNR2825,PRJ0302,0.7999
DNR2825,PRJ0201,0.7694
DNR2825,PRJ0120,0.5151
DNR2825,PRJ0877,0.8638
DNR2825,PRJ0111,0.795
DNR2825,PRJ1883,0.8819
DNR2825,PRJ0153,0.5851
DNR2825,PRJ0360,0.9146
DNR2825,PRJ1871,0.7825
DNR2825,PRJ0058,0.5258
DNR2826,PRJ0261,0.6967
DNR2826,PRJ1425,0.7386
DNR2826,PRJ0740,0.8661
DNR2826,PRJ1171,0.5138
DNR2826,PRJ0081,0.6793
DNR2826,PRJ0819,0.6858
DNR2826,PRJ0319,0.5108
DNR2826,PRJ1273,0.8626
DNR2826,PRJ0043,0.9536
DNR2826,PRJ0369,0.6654
DNR2827,PRJ1371,0.9865
DNR2827,PRJ1161,0.9239
DNR2827,PRJ0547,0.9136
DNR2827,PRJ0958,0.6842
DNR2827,PRJ0434,0.915
DNR2827,PRJ1781,0.842
DNR2827,PRJ1435,0.6577
DNR2827,PRJ1272,0.5209
DNR2827,PRJ1896,0.8718
DNR2827,PRJ1141,0.7534
DNR2828,PRJ1346,0.9382
DNR2828,PRJ1941,0.5102
DNR2828,PRJ1962,0.9994
DNR2828,PRJ0707,0.5526
DNR2828,PRJ1070,0.6397
DNR2828,PRJ1026,0.9058
DNR2828,PRJ0595,0.7491
DNR2828,PRJ1157,0.7914
DNR2828,PRJ1776,0.9204
DNR2828,PRJ0863,0.8838
DNR2829,PRJ1980,0.9774
DNR2829,PRJ1249,0.8084
DNR2829,PRJ0072,0.7153
DNR2829,PRJ1491,0.742
DNR2829,PRJ1693,0.8366
DNR2829,PRJ1618,0.9469
DNR2829,PRJ0920,0.7557
DNR2829,PRJ0950,0.6769
DNR2829,PRJ1656,0.7267
DNR2829,PRJ1895,0.8349
DNR2830,PRJ1241,0.5021
DNR2830,PRJ1368,0.997
DNR2830,PRJ1103,0.5911
DNR2830,PRJ0764,0.9251
DNR2830,PRJ1177,0.5002
DNR2830,PRJ1897,0.9036
DNR2830,PRJ0587,0.9677
DNR2830,PRJ1340,0.8804
DNR2830,PRJ0477,0.7392
DNR2830,PRJ1504,0.6178
DNR2831,PRJ1681,0.554
DNR2831,PRJ1672,0.5337
DNR2831,PRJ1534,0.7109
DNR2831,PRJ0985,0.6339
DNR2831,PRJ1838,0.6892
DNR2831,PRJ0781,0.744
DNR2831,PRJ1350,0.9991
DNR2831,PRJ1716,0.8583
DNR2831,PRJ0216,0.8476
DNR2831,PRJ0048,0.8002
DNR2832,PRJ0090,0.8628
DNR2832,PRJ1079,0.7561
DNR2832,PRJ1839,0.8431
DNR2832,PRJ0075,0.819
DNR2832,PRJ0496,0.8322
DNR2832,PRJ0140,0.9801
DNR2832,PRJ1489,0.5847
DNR2832,PRJ0756,0.8211
DNR2832,PRJ0151,0.7265
DNR2832,PRJ1698,0.9037
DNR2833,PRJ1455,0.6503
DNR2833,PRJ0597,0.7105
DNR2833,PRJ1915,0.9855
DNR2833,PRJ0596,0.6547
DNR2833,PRJ0470,0.8396
DNR2833,PRJ1711,0.9987
DNR2833,PRJ1500,0.5514
DNR2833,PRJ0714,0.5158
DNR2833,PRJ1382,0.6874
DNR2833,PRJ1469,0.5638
DNR2834,PRJ0763,0.766
DNR2834,PRJ0846,0.5235
DNR2834,PRJ0257,0.952
DNR2834,PRJ1249,0.6958
DNR2834,PRJ1879,0.9133
DNR2834,PRJ0501,0.9881
DNR2834,PRJ1379,0.9911
DNR2834,PRJ1817,0.5941
DNR2834,PRJ1783,0.7611
DNR2834,PRJ1426,0.7168
DNR2835,PRJ1327,0.5499
DNR2835,PRJ1492,0.6813
DNR2835,PRJ1573,0.7726
DNR2835,PRJ1876,0.7929
DNR2835,PRJ1391,0.6612
DNR2835,PRJ0815,0.5225
DNR2835,PRJ0308,0.7489
DNR2835,PRJ0745,0.644
DNR2835,PRJ0294,0.7484
DNR2835,PRJ0602,0.7768
DNR2836,PRJ1494,0.9437
DNR2836,PRJ0721,0.7838
DNR2836,PRJ1300,0.9205
DNR2836,PRJ0515,0.7286
DNR2836,PRJ1656,0.6602
DNR2836,PRJ1683,0.6075
DNR2836,PRJ0832,0.9331
DNR2836,PRJ1638,0.5211
DNR2836,PRJ0147,0.5775
DNR2836,PRJ0441,0.9897
DNR2837,PRJ0317,0.8299
DNR2837,PRJ1440,0.6217
DNR2837,PRJ0459,0.517
DNR2837,PRJ1855,0.8641
DNR2837,PRJ1193,0.8445
DNR2837,PRJ0547,0.7946
DNR2837,PRJ1484,0.9004
DNR2837,PRJ1105,0.7191
DNR2837,PRJ1910,0.5959
DNR2837,PRJ0334,0.9925
DNR2838,PRJ1022,0.8082
DNR2838,PRJ0278,0.6892
DNR2838,PRJ1132,0.5426
DNR2838,PRJ0945,0.9335
DNR2838,PRJ0699,0.6916
DNR2838,PRJ1478,0.7408
DNR2838,PRJ1252,0.5112
DNR2838,PRJ1810,0.7964
DNR2838,PRJ1898,0.9507
DNR2838,PRJ1142,0.6162
DNR2839,PRJ0327,0.6899
DNR2839,PRJ1808,0.7941
DNR2839,PRJ0524,0.5733
DNR2839,PRJ1128,0.9825
DNR2839,PRJ0298,0.9302
DNR2839,PRJ0808,0.7483
DNR2839,PRJ0358,0.5133
DNR2839,PRJ1482,0.8689
DNR2839,PRJ0366,0.7381
DNR2839,PRJ0264,0.8325
DNR2840,PRJ1806,0.9963
DNR2840,PRJ0076,0.5531
DNR2840,PRJ1727,0.9316
DNR2840,PRJ1979,0.5049
DNR2840,PRJ0499,0.9881
DNR2840,PRJ0439,0.7751
DNR2840,PRJ1542,0.6197
DNR2840,PRJ0280,0.6667
DNR2840,PRJ1659,0.9584
DNR2840,PRJ1721,0.9666
DNR2841,PRJ1532,0.9187
DNR2841,PRJ1089,0.9401
DNR2841,PRJ1639,0.5364
DNR2841,PRJ0854,0.5019
DNR2841,PRJ0134,0.9148
DNR2841,PRJ0565,0.6683
DNR2841,PRJ0910,0.9148
DNR2841,PRJ0360,0.8844
DNR2841,PRJ1909,0.5326
DNR2841,PRJ0482,0.5189
DNR2842,PRJ0128,0.5724
DNR2842,PRJ1362,0.9158
DNR2842,PRJ0043,0.9084
DNR2842,PRJ1040,0.7484
DNR2842,PRJ1229,0.5078
DNR2842,PRJ0014,0.597
DNR2842,PRJ1535,0.9375
DNR2842,PRJ1108,0.5198
DNR2842,PRJ0752,0.9835
DNR2842,PRJ1742,0.9792
DNR2843,PRJ1095,0.9981
DNR2843,PRJ0753,0.9976
DNR2843,PRJ1318,0.9365
DNR2843,PRJ0253,0.8032
DNR2843,PRJ1359,0.674
DNR2843,PRJ0583,0.6015
DNR2843,PRJ0394,0.9996
DNR2843,PRJ0582,0.8358
DNR2843,PRJ1671,0.7958
DNR2843,PRJ0049,0.8824
DNR2844,PRJ0927,0.5417
DNR2844,PRJ0945,0.9497
DNR2844,PRJ0642,0.9829
DNR2844,PRJ0162,0.6819
DNR2844,PRJ1244,0.7772
DNR2844,PRJ0406,0.8189
DNR2844,PRJ1924,0.5324
DNR2844,PRJ0796,0.7634
DNR2844,PRJ0565,0.5595
DNR2844,PRJ0997,0.5212
DNR2845,PRJ1836,0.6833
DNR2845,PRJ0871,0.659
DNR2845,PRJ0809,0.5653
DNR2845,PRJ1455,0.6262
DNR2845,PRJ1318,0.8459
DNR2845,PRJ1415,0.6017
DNR2845,PRJ0515,0.8935
DNR2845,PRJ0063,0.9706
DNR2845,PRJ1144,0.7378
DNR2845,PRJ0334,0.7463
DNR2846,PRJ0011,0.5328
DNR2846,PRJ0413,0.984
DNR2846,PRJ1755,0.6047
DNR2846,PRJ0335,0.9691
DNR2846,PRJ1397,0.765
DNR2846,PRJ1353,0.658
DNR2846,PRJ1132,0.694
DNR2846,PRJ1587,0.8708
DNR2846,PRJ1435,0.8988
DNR2846,PRJ0767,0.5384
DNR2847,PRJ0522,0.8618
DNR2847,PRJ0548,0.5838
DNR2847,PRJ0394,0.9679
DNR2847,PRJ1744,0.9666
DNR2847,PRJ1591,0.7849
DNR2847,PRJ0831,0.7647
DNR2847,PRJ1330,0.9053
DNR2847,PRJ1298,0.8632
DNR2847,PRJ1021,0.774
DNR2847,PRJ1043,0.5151
DNR2848,PRJ0574,0.5058
DNR2848,PRJ1520,0.8786
DNR2848,PRJ1468,0.6768
DNR2848,PRJ1627,0.8289
DNR2848,PRJ1888,0.9353
DNR2848,PRJ1675,0.9982
DNR2848,PRJ1258,0.9921
DNR2848,PRJ1505,0.643
DNR2848,PRJ0272,0.9955
DNR2848,PRJ0583,0.712
DNR2849,PRJ1543,0.8988
DNR2849,PRJ0258,0.941
DNR2849,PRJ1392,0.8116
DNR2849,PRJ0944,0.9618
DNR2849,PRJ1116,0.5757
DNR2849,PRJ0231,0.8118
DNR2849,PRJ0319,0.5096
DNR2849,PRJ1946,0.8876
DNR2849,PRJ0056,0.9941
DNR2849,PRJ1005,0.7214
DNR2850,PRJ0005,0.7879
DNR2850,PRJ1107,0.755
DNR2850,PRJ0820,0.8789
DNR2850,PRJ1560,0.9854
DNR2850,PRJ1711,0.6201
DNR2850,PRJ1033,0.5741
DNR2850,PRJ1372,0.6689
DNR2850,PRJ0017,0.6634
DNR2850,PRJ0755,0.7049
DNR2850,PRJ1021,0.856
DNR2851,PRJ1210,0.8374
DNR2851,PRJ1251,0.9747
DNR2851,PRJ1827,0.5005
DNR2851,PRJ1494,0.7675
DNR2851,PRJ1033,0.8238
DNR2851,PRJ1928,0.5824
DNR2851,PRJ0299,0.8881
DNR2851,PRJ0599,0.5675
DNR2851,PRJ0508,0.8882
DNR2851,PRJ1024,0.9469
DNR2852,PRJ1653,0.698
DNR2852,PRJ0635,0.7545
DNR2852,PRJ0418,0.5858
DNR2852,PRJ1056,0.6013
DNR2852,PRJ0721,0.7237
DNR2852,PRJ1076,0.5965
DNR2852,PRJ1446,0.941
DNR2852,PRJ0373,0.6917
DNR2852,PRJ0382,0.57
DNR2852,PRJ1145,0.8808
DNR2853,PRJ0201,0.7794
DNR2853,PRJ0391,0.7126
DNR2853,PRJ1464,0.691
DNR2853,PRJ1248,0.6855
DNR2853,PRJ0984,0.7344
DNR2853,PRJ1363,0.8705
DNR2853,PRJ1271,0.9312
DNR2853,PRJ1199,0.6993
DNR2853,PRJ0399,0.6778
DNR2853,PRJ0619,0.983
DNR2854,PRJ0723,0.5017
DNR2854,PRJ0858,0.9703
DNR2854,PRJ0492,0.8863
DNR2854,PRJ1883,0.6829
DNR2854,PRJ0726,0.977
DNR2854,PRJ0384,0.5081
DNR2854,PRJ0340,0.5251
DNR2854,PRJ0841,0.9501
DNR2854,PRJ0397,0.8525
DNR2854,PRJ0667,0.6346
DNR2855,PRJ1579,0.811
DNR2855,PRJ0705,0.6857
DNR2855,PRJ0949,0.5771
DNR2855,PRJ1066,0.7517
DNR2855,PRJ0670,0.7106
DNR2855,PRJ1079,0.8556
DNR2855,PRJ1985,0.8821
DNR2855,PRJ1533,0.6182
DNR2855,PRJ1333,0.5897
DNR2855,PRJ1763,0.7387
DNR2856,PRJ1323,0.5367
DNR2856,PRJ1225,0.6098
DNR2856,PRJ0718,0.5391
